Cust_ID,Acc_IBAN,Acc_BBAN,Acc_Open_Dt,Balance,Acc_Status,Acc_Type
1954,GB47TNKM15911332911938,BFPL66068889007979,2006-04-20,$63.20,Active,Credit
1954,GB32CIYV43102651693071,DDLW52848473394014,2013-01-17,$813.57,Dormant,Current
1954,GB76CBUN25562343173244,BLER61669781660342,2000-01-17,"$6,085.80",Active,Savings
1954,GB70XOWF61260135776940,DWGV22204014437865,2008-08-15,"$1,951.43",Freezed,Loan
1954,GB25GJYV27142204073243,MMKH98114956634605,2008-07-03,"$9,907.11",Active,Loan
1954,GB29EILO13608149679299,SWFG07538342831455,2012-06-03,"$5,637.59",Freezed,Savings
1954,GB11QAFZ35651139311363,VWQJ69774516543025,2017-02-03,"$1,042.52",Dormant,Current
6967,GB08FMVK11048854774878,RVIL87078080050045,2003-05-14,$96.72,Closed,Current
6967,GB41GYYI88955652433526,QTYM54255713688222,2003-12-31,$564.36,Closed,Current
6967,GB54KFPA54793593362897,XKCM55597658975798,2002-08-03,$58.04,Active,Savings
6967,GB08PGHU19900542298273,XDYB27359006272886,2008-08-14,"$89,324.30",Active,Credit
6967,GB46QRLP89253764092069,UITA83112890383328,2002-10-12,$52.57,Active,Credit
6967,GB30ERRN11840959886444,NFGN68418484475511,2016-12-07,"$85,105.16",Active,Credit
6967,GB85YORE96692283676889,DIYZ82357243597992,2010-02-26,"$55,200.51",Active,Credit
6967,GB81VOES74275833501229,AFNS30246937880145,2013-01-30,$874.50,Active,Savings
6967,GB78HJOU16205767993019,GIGQ75723529908796,2004-04-17,$85.39,Closed,Loan
6967,GB05HDUX90214121372325,MACH26636250294071,2010-02-04,"$93,328.64",Dormant,Savings
6967,GB72HQJR41701448880749,PCVB76624788183812,2013-09-27,"$74,790.90",Closed,Loan
6967,GB91ACOO71668605011380,BNAA40612268349544,2012-08-02,$7.84,Closed,Loan
6967,GB61TSVH40327606474765,MMIH19105995791892,2020-07-21,$41.96,Active,Current
6967,GB72UIAQ80278697049334,YRHC29291625211579,2004-04-15,"$63,013.26",Dormant,Loan
6967,GB36YNPN70827841913097,CGZX75224189097191,2015-09-11,"$9,014.60",Active,Credit
6967,GB91DOGL54162653825913,TNGK64159437964894,2019-12-16,$7.61,Active,Loan
6967,GB15BVJI28751400261400,IYHD46085879250891,2007-03-25,"$9,330.01",Freezed,Loan
6967,GB07YORX37093101523447,NVRQ76856400200081,2017-04-05,"$8,432.17",Closed,Current
6967,GB87QLUC87203247271297,NJXZ05862163627456,2009-05-05,"$5,983.11",Dormant,Savings
6967,GB94EVLK11477642053641,KIRM92203161199455,2016-08-03,"$6,697.42",Active,Savings
6967,GB43DLGM21290948865212,URJB03634183763383,2012-08-18,$2.97,Active,Current
6911,GB51CEJH52021077461523,VVKM56707458752681,2013-09-10,$16.16,Active,Savings
6911,GB09ZLPL12494562404377,VTVN78048879832236,2009-07-19,"$16,867.49",Active,Current
6911,GB42VJFH94438693727309,MEOY70953127312237,2007-02-12,$875.00,Active,Current
6911,GB09JIZF07889670515126,OZFE31650034006772,2001-09-30,$70.39,Dormant,Savings
6911,GB59LYOZ20508022233812,NEGE24154238185682,2000-12-14,$93.34,Dormant,Credit
6911,GB15FLEX91637641147577,NAKA75740470268419,2010-04-24,$8.05,Active,Current
1370,GB37BOJK11237958438217,NAOJ49370665789988,2004-11-20,$929.06,Dormant,Current
9709,GB87SZBF19773284415838,KOEM78545156587839,2002-10-06,"$66,269.17",Freezed,Credit
9709,GB31CHXC35236072739577,WMKL58908241321099,2013-05-08,$19.02,Dormant,Current
9709,GB86HIXO06942905918462,FLZF71922871637537,2004-08-15,$8.99,Active,Credit
9709,GB94MXJM79899143647694,OHVL88328784635025,2007-07-01,$46.14,Active,Savings
9709,GB23JZJB03627862400149,ZVZV01894298958222,2017-06-09,$1.18,Active,Credit
9709,GB40ZWDO75498100557434,OVSE98224348882124,2016-12-26,"$2,501.50",Freezed,Loan
9709,GB96HLZS35205240629733,HSLI47505120507355,2001-11-28,"$30,422.34",Active,Savings
9709,GB59URPV80994059223881,QAEE55534764973002,2002-02-07,$7.66,Active,Credit
9709,GB96DEXY30505323681507,HDIZ57523169762836,2005-07-17,$29.35,Active,Credit
9709,GB64VCHT07080307208774,IIFH53536047595289,2007-03-15,$7.78,Active,Current
9709,GB76VDJK41887095973630,TALX77438322058066,2009-11-06,$2.48,Active,Loan
9709,GB13TNVD79059556149178,TMML52100384250870,2016-05-17,$900.58,Active,Savings
9709,GB82ZDIT38277988082432,NXRF83923453802006,2003-09-08,"$6,482.68",Active,Credit
9709,GB88MJIA67110336623364,PFKN94161965727920,2005-06-26,$26.47,Active,Current
9709,GB90EFDW68865759228244,ZNDX25370152919517,2002-02-20,$141.56,Active,Credit
9709,GB72JELR62774866468641,DYJP80142907912813,2011-06-17,$8.12,Dormant,Loan
9709,GB61YXPL24458137953186,ORCK71169014547545,2018-07-21,"$3,130.10",Active,Savings
9709,GB17QGKB17396081295368,SMZR94091445606922,2006-10-04,$12.40,Dormant,Credit
9709,GB43QGYR75764077612821,CURS24007757173602,2019-08-14,$82.09,Freezed,Current
9709,GB30MKWZ44360968920237,WXRX70414396052886,2007-07-22,"$4,400.86",Active,Credit
9709,GB57FBVN58809914496846,LGGI35805821742676,2004-01-27,"$4,683.30",Dormant,Savings
9709,GB70BEWD51989122312996,ELSZ46265521683623,2016-02-17,"$39,212.38",Active,Current
9709,GB02WGMC46226100823707,OYHP47744104690297,2012-07-07,$892.58,Dormant,Savings
9709,GB48TBYI90446506795340,EUUS34096352894930,2000-11-10,"$83,911.66",Dormant,Credit
9709,GB18MBJD49756551004412,YPOG52662497205161,2017-02-25,$438.42,Freezed,Credit
9709,GB47VILR52027471356303,TTUM65388920941967,2008-02-27,$899.45,Dormant,Current
9709,GB18DLKF83759298670968,UICL30102114369112,2008-12-25,$977.14,Active,Loan
9709,GB23EBQS48612368128703,DSSQ31709795349965,2013-06-12,$54.15,Active,Credit
9709,GB76BDUJ06167452405269,XKBI73081421153093,2008-06-10,$525.68,Active,Loan
9709,GB38LSGL97414409942562,AULM74850021632814,2007-10-21,"$6,280.37",Dormant,Credit
9709,GB97TWVV22533131327935,HPSS94901926964883,2011-03-02,$428.46,Closed,Credit
9709,GB24BNRA55665373489124,NDXL09677571203138,2002-06-11,$54.21,Active,Savings
9709,GB98SHKB03830082462146,LNRO84277109951393,2012-01-28,"$8,541.22",Active,Current
9709,GB72XVYB21464482460685,MYHM21992636003300,2011-05-15,$582.28,Closed,Loan
9709,GB86FWRN15665861652948,JIGI88013326878866,2007-11-06,$76.49,Active,Credit
9709,GB24RASI99322369742346,LGWM70292512164695,2015-02-15,$4.05,Active,Current
4097,GB13ODAJ72493139251478,TKRU40997110748963,2014-12-20,"$20,743.19",Closed,Loan
4097,GB29AVLS21311532939479,ZWCC74562722711571,2006-09-05,"$9,435.38",Closed,Credit
4097,GB80IPKB19043096306484,ETBT79105994951898,2007-10-12,$57.38,Active,Loan
8937,GB23HRRQ70271547055553,QMLY09182932455442,2002-10-24,$128.72,Active,Savings
8937,GB71CUGA27774501611318,LDLQ13994576508423,2003-11-07,$46.65,Dormant,Loan
8937,GB53TXDG72116275054711,URBH20591953348079,2020-01-02,$22.45,Active,Current
8937,GB44MYCI37295200737469,CCEY18776767201883,2016-11-20,$403.64,Active,Current
8937,GB26BFZP95289948948301,INDS50256726057960,2008-05-10,$99.44,Active,Credit
8937,GB44OEGA87508628437166,HOZV69309825060631,2004-09-15,$795.82,Dormant,Savings
5633,GB97FKFD06643283407183,QNRB75550011113386,2010-03-01,$9.14,Freezed,Credit
5633,GB64KHDD08318279002537,DQOX31805410481784,2011-10-15,$92.16,Dormant,Savings
5633,GB82ZNWF45322469485623,IWIF67302294306980,2019-09-15,"$42,453.46",Active,Loan
5633,GB14KYRI84566346063380,IQKS75016467739610,2013-01-21,$822.96,Dormant,Current
5633,GB85YVZB38931881529621,YCFX18677576461693,2001-09-27,$9.57,Dormant,Current
5633,GB32MUZF28641370383892,PODG12841194002110,2019-04-22,$4.09,Active,Current
5633,GB39ZOIF94898461906611,XJBF42443533895852,2017-11-17,"$89,219.01",Freezed,Current
5633,GB61OOGU41112046034738,HGCU71953442317088,2004-04-18,$83.97,Freezed,Credit
5633,GB02OBGH97339139787328,KOFQ97951225582302,2011-06-23,"$49,111.82",Active,Credit
5633,GB53QUPL67925608216985,ABIV63031310516120,2000-09-15,$51.65,Active,Loan
5633,GB54ZHQE60525113132183,OIYI13877110924209,2006-09-11,$80.98,Dormant,Current
5633,GB23LLZS56081531363582,MDUE71707165219122,2020-01-01,"$82,290.18",Active,Credit
5633,GB36QXXR74672442054441,FFTY63235846312808,2001-12-05,"$2,826.29",Dormant,Current
5633,GB35XDQB18216905631815,RPED43466270795888,2014-08-15,$4.93,Active,Savings
5633,GB69UZJZ11583834944529,IDOD90613977182657,2007-07-02,"$95,176.02",Closed,Credit
5633,GB21SFGF76360911926762,SZAK07053583193282,2017-10-17,$21.04,Active,Savings
5633,GB41UBYF33872799223107,KKXN17824729935618,2019-09-19,$74.63,Active,Savings
5633,GB18YMCB33723311374473,EKJN36604083349467,2001-12-17,"$2,047.33",Dormant,Loan
5633,GB92AHYK99181809792182,KVFP06452229385259,2006-12-05,"$59,788.96",Active,Loan
5633,GB79QBNR93562560846981,KJTQ62160594502980,2018-06-21,$985.65,Closed,Credit
5633,GB95QKFP51873517136319,JDRU61617656410523,2021-08-18,"$53,802.28",Active,Credit
5633,GB94OKIG97003685483401,OERU79099294356275,2019-01-14,$6.13,Closed,Credit
5633,GB45HPBY98781703422988,NWOS89152569785167,2002-03-15,$910.74,Active,Current
5633,GB62UNQY58737500540538,IJDM47586820033799,2000-09-26,$5.05,Active,Credit
5633,GB29TSVL67802027684043,RERS20604811238014,2009-10-27,"$31,003.56",Active,Credit
5633,GB48HOBK28963264568245,GZZX94799120062223,2008-06-25,$74.71,Freezed,Savings
5633,GB33NUBV05932571274628,JHSA62016704177242,2004-06-06,"$26,714.58",Dormant,Loan
5633,GB18XWZU03512978392540,WPUL34235479614614,2009-11-21,$78.45,Active,Current
2461,GB25DCTG35882264438629,FKAH51668117636708,2015-05-10,$95.77,Freezed,Savings
660,GB76WBBH31175405383605,PVWX35704192564534,2012-09-23,$475.24,Active,Credit
660,GB26KQCT11716719312565,LLVE77428670865129,2012-09-18,$376.67,Active,Savings
660,GB23HCWP42409078738212,HWOK76954885786645,2011-03-04,$589.51,Closed,Credit
660,GB11DXZB40323059125479,GNUQ88911176852180,2010-01-31,$939.32,Active,Credit
660,GB70UKOM74197639539902,YNQM51514551837822,2006-12-19,"$9,012.39",Freezed,Credit
660,GB42VAAT74488220517628,LDBZ43351362355319,2013-06-21,$976.08,Active,Credit
660,GB41RRXP27236403274323,SDPG40849484539183,2000-05-18,"$7,384.71",Dormant,Credit
660,GB18DQVM10054949263189,ZKNT35524785341540,2015-09-10,"$22,803.13",Active,Loan
660,GB55BTMS50353296965246,GUKR33452513891068,2007-08-05,"$2,492.67",Active,Savings
660,GB14WBVY17628594484704,VKMO62042270350178,2001-03-24,$94.64,Dormant,Savings
660,GB81SLAM42952891048035,VMBJ69954054551494,2001-07-06,"$3,377.55",Active,Current
660,GB49LRKX96813838000305,NCPI64500365427973,2002-09-04,$9.85,Active,Savings
660,GB29AFMY02710261428981,EDJX85569140168215,2000-07-30,"$87,635.96",Dormant,Credit
660,GB04KMKF85318976656441,WERK57982936736053,2011-11-21,"$3,373.75",Active,Current
660,GB63FKKM63051684309184,IQOV29061195663732,2005-02-25,"$4,139.70",Active,Credit
660,GB19WRPL24068588894595,OCHX31993544006779,2018-01-13,"$91,024.77",Active,Credit
660,GB23SSHS70997569935004,DGQH61309476664343,2005-02-15,$7.49,Closed,Credit
660,GB13XFOT32448480504304,WZRO22212232195782,2011-10-18,$743.78,Active,Savings
660,GB90IDAC88018250347644,SADJ98058104238899,2007-05-08,"$7,683.43",Active,Savings
660,GB08JEDG61361773550040,JUZP32586830622515,2008-06-19,$771.99,Freezed,Loan
660,GB86FOGP27645530859193,UYIN63737554870983,2006-09-17,$8.71,Dormant,Credit
660,GB02EMXV66567150223750,CQXX78603850456888,2020-01-06,"$88,121.51",Freezed,Savings
660,GB26MTLT98338772446802,VMHO52278417170157,2006-11-20,$9.43,Dormant,Current
660,GB06FJZA40093271727696,THDK63194289146004,2001-06-19,$8.84,Active,Savings
660,GB84SQHY49721079062896,ESPM60712598407923,2009-09-04,$82.08,Active,Savings
660,GB36CEEQ01649603264595,VINC71414025682232,2000-12-02,"$2,482.46",Closed,Credit
660,GB05LXYX46021622990987,RRFH38866163428944,2015-08-24,$177.90,Active,Savings
660,GB36IJID27062050092781,MJNR32246189784308,2003-08-11,$0.85,Active,Current
660,GB79SCEI21455068409299,XYWM89102730624161,2000-06-22,$0.30,Active,Credit
660,GB28QILJ53239577838813,CNZD59146955471239,2012-07-26,"$94,547.53",Closed,Loan
660,GB72BZAZ42706424293031,EQTN61746606823032,2009-12-13,"$4,923.78",Active,Savings
660,GB88WASS57963537103223,XHNN39312313684344,2000-05-06,$1.55,Active,Current
660,GB63NFIN72757693824127,ZMYR29542549203668,2005-06-19,"$38,121.06",Closed,Current
660,GB26VWJO93333924446366,QIYU24139427146924,2012-12-13,"$44,254.27",Active,Current
660,GB02NHEQ82360267208272,PJPC73049545988892,2020-07-06,"$72,324.68",Freezed,Current
660,GB75PKGI51845308903942,IYDX88491358891334,2001-08-01,$9.71,Dormant,Savings
151,GB91TXMQ22886183507237,UKMK82195971994182,2005-12-16,$9.12,Active,Savings
151,GB58DSSM68234733989796,LHJL17146315709663,2012-05-30,"$5,819.17",Closed,Savings
151,GB72IUDL72279906352501,DTAQ82002824078029,2010-07-06,$4.03,Dormant,Loan
151,GB62EULM95708604666785,CSAW36496255041095,2017-02-19,$8.75,Closed,Loan
151,GB63OGBD47789328731447,AZZW31474474171986,2011-07-14,$9.92,Freezed,Savings
151,GB10MHGZ26154558401801,FZCM12610146240041,2014-08-14,$1.81,Closed,Credit
2065,GB08AAOU73583944269338,MMRM96332426839379,2003-02-18,$26.67,Active,Credit
2065,GB21CEST09407407791058,XPRQ71286110639249,2021-08-13,$132.40,Dormant,Loan
2065,GB62IAZX09077084816226,EDFZ32145459455381,2018-10-17,"$20,842.15",Active,Savings
2065,GB87CJZI00645376683247,ALOX90000754045780,2000-05-29,$29.19,Closed,Current
2065,GB61ZQXA93198981135884,JHJP01526847949144,2017-10-23,"$9,356.65",Closed,Loan
2065,GB59ZJMS94380658820567,BZQH67128618935615,2019-12-15,"$4,932.16",Closed,Credit
2065,GB88YWNY37402896560117,SIJI31753192797634,2017-09-22,$9.73,Dormant,Credit
2065,GB05ACPZ17661185850091,EBIL60353710043152,2019-04-25,$74.84,Freezed,Credit
2065,GB64GHIO54120858875763,YFAZ35584740089355,2008-08-26,"$72,737.76",Active,Credit
2065,GB27NUEY19330733665466,RQII09051102820836,2002-12-06,$3.70,Active,Loan
6331,GB32UGXX25759803506784,VMIQ38030607022994,2001-05-24,"$47,780.10",Active,Credit
6331,GB17IUNN23107681301857,VEMB99550648832107,2000-08-26,$245.80,Active,Loan
6331,GB08ZVRB46271368429969,TOSQ66210108847712,2011-04-22,$94.38,Active,Credit
6331,GB21JODN77471653365467,VXZA10838722291449,2000-04-19,$557.18,Active,Savings
6331,GB16YYTZ43031060954790,VWJS09701216120046,2020-07-12,"$1,237.91",Active,Current
6331,GB68XCSC60173466585215,RRZN33113960911134,2011-03-16,$101.97,Active,Savings
6331,GB53VJPX74403661749067,JVYP39709974871765,2001-03-22,$539.40,Active,Savings
6331,GB07NCVE24869656917881,LOOU20280264609416,2004-09-16,"$5,375.39",Active,Savings
6331,GB31CCTP01549193403586,CFAH15318863587121,2001-08-03,"$91,505.11",Active,Loan
6331,GB57GTBD39221885919470,HMAI48210756490111,2021-07-29,"$19,893.18",Closed,Current
6331,GB36EAZL31926359017229,YIIS06718832401888,2019-01-27,$29.95,Active,Loan
6331,GB72ROXP27976428209688,YVNO74195155664287,2013-06-01,$726.31,Dormant,Loan
6331,GB83AOYR78689359072873,TOVK83576599653488,2016-10-03,$1.31,Active,Loan
6331,GB25AGLA82602631792266,FHBN53436808691638,2009-08-08,"$18,167.79",Active,Credit
6331,GB79MWYT95316351839220,UFHG14510844481620,2017-12-21,$9.20,Active,Credit
6331,GB03OBNV74440897205149,AVOZ81356947790441,2012-06-25,$585.18,Active,Credit
6331,GB60GYHV14432335243497,HPIE77623124571948,2020-04-21,$4.78,Closed,Savings
6331,GB67NUMZ50258824619570,ZMCS43772864802649,2008-10-17,$220.89,Closed,Current
6331,GB94AHXC62290868066242,SCUS78074827966318,2019-08-26,$1.84,Closed,Loan
6331,GB39KIDV32928710627773,LDND16198094634659,2020-11-05,$31.15,Active,Loan
6331,GB62PJCR89591594088929,WBWU50402251318490,2020-08-30,$848.84,Active,Credit
6331,GB04LLQI96923154116128,WGKL54066294288013,2007-11-12,$9.68,Active,Loan
6331,GB68TUTT90364983029332,DDIJ86941063608065,2011-04-13,$50.12,Active,Loan
6331,GB61KCLX59558475825401,HBNW84575975853246,2001-12-15,$49.52,Closed,Credit
6331,GB11NVPF60626110407051,QVYV95794269567965,2005-02-01,"$36,319.84",Freezed,Loan
6331,GB90GNCZ43338592997575,AOJO18795301905778,2008-05-14,$86.19,Active,Savings
6331,GB64PXIO14711318628347,LAWW47186800106618,2014-10-01,$76.76,Active,Savings
6331,GB58AQYV01088476055937,OZYU90693555266366,2019-01-16,$3.63,Dormant,Current
6331,GB11YHRN35641414425959,QEEJ49442405902909,2003-03-11,$488.17,Dormant,Credit
6331,GB59FOGA97078401194430,KAVD40873130106408,2020-09-01,"$88,204.52",Active,Current
6331,GB28KILH72276860114327,YOEE97303871143561,2020-12-27,$2.17,Active,Credit
6331,GB11YVTL73602726930670,SVKJ64747158211454,2011-08-16,"$9,626.04",Active,Loan
6331,GB67DGEC40142166847619,QMOU82535725884701,2008-10-16,"$2,998.77",Active,Savings
6331,GB18ZYAK10762560465214,OTJL46814252482072,2019-02-21,"$8,654.74",Active,Credit
6331,GB35RVXG88212179817589,BJLS89176495556093,2007-12-14,$9.79,Active,Credit
6331,GB67LHKE00816665525056,ZXJD62300042831853,2002-10-31,$680.22,Dormant,Credit
5980,GB84KBXR40020429310567,ZXUA80169707838169,2010-02-14,$659.87,Active,Credit
5980,GB32RSPJ42682748240960,YWGO24524908104765,2002-09-07,"$79,721.20",Active,Current
5980,GB72ZNBI00677274842067,NJCL86781913401317,2012-12-26,$6.05,Closed,Credit
5980,GB26INLI11963594991442,EHMT80327057030150,2003-05-12,$6.89,Closed,Loan
5980,GB76QFKL07364183246721,KICQ24984358531787,2006-03-07,$2.87,Active,Savings
5980,GB45MDHK74108114299728,EKCY40671210397869,2005-08-15,"$13,072.24",Active,Loan
5980,GB25GLSD73290922291628,IFKH77983556910498,2019-05-16,"$5,842.23",Active,Savings
5980,GB26JBWO59568209326005,OVVB89950943729770,2005-02-13,$178.13,Active,Savings
5980,GB05BPVH42331681051882,TQFT74821070322579,2007-05-09,$5.85,Active,Loan
5980,GB28LIIK71090568815784,QDSZ68532573076677,2014-04-28,"$97,655.77",Active,Loan
5980,GB53MLUC69535239585815,LYPN56261197760401,2011-11-07,$415.69,Dormant,Savings
5980,GB88HSFQ58222599658076,KMKC15283541208217,2006-01-05,"$5,900.91",Freezed,Savings
5980,GB54RRSY65126689311399,EFQI23837837413488,2014-10-22,"$3,812.54",Closed,Loan
5980,GB47JSTK82498407305555,KPZJ07538987501495,2004-02-07,$28.44,Active,Credit
5980,GB02UESP51513552446126,SBBM07263185266015,2005-11-19,$568.98,Active,Current
5980,GB87SSXW99744842761806,XXXV24840732802985,2020-07-14,$9.43,Active,Credit
5980,GB07WITV79296860730809,ICBP59967471044318,2011-05-27,$5.01,Closed,Savings
5980,GB73IEQS75361625321004,CNAT89177556487916,2021-08-06,$716.62,Active,Current
5980,GB64YWVN82993231759462,GIBQ24600005039993,2014-05-14,$25.30,Dormant,Savings
5980,GB65CZZH83359778440409,CHSM05883115291898,2008-12-01,"$34,042.00",Dormant,Savings
5980,GB31RDWA28127434205026,RLNA92856664503127,2009-08-04,$3.15,Active,Credit
461,GB77TJTF23712140490012,MSAH34579960476383,2020-12-06,$73.24,Dormant,Credit
461,GB74LZRO07920075720842,ACTG04120135173410,2009-12-24,$356.44,Active,Loan
461,GB70AFPM28560326373508,DEAA90195677742222,2001-05-17,$4.23,Active,Credit
461,GB46VUMA56369419142259,UDUZ95971916007630,2016-08-21,$338.00,Active,Savings
461,GB43IRFV49456399052221,YHIM48831300600291,2015-12-08,"$1,506.75",Active,Current
461,GB23NCBH72081778681170,ZPUN85257107954661,2020-08-28,"$4,887.69",Active,Loan
461,GB25KHDV43526215210240,KVDY33620720175031,2009-05-07,$423.61,Dormant,Credit
461,GB86IHSQ38261650831109,ZVOJ27427337933898,2009-03-17,$893.89,Active,Savings
461,GB11JYPS06881944099897,PILC33819048362015,2006-08-04,$5.62,Freezed,Current
461,GB53UIJV09560244179982,UVAW92989367770189,2003-04-26,"$15,716.20",Dormant,Savings
461,GB53DQNX87016603509719,WRJC50970087381012,2009-10-05,"$25,123.55",Dormant,Current
461,GB75GABV44715341553775,YZQF40040083044592,2014-06-29,$3.96,Active,Current
461,GB10PUAF54131931991210,IOQS58549690302478,2015-06-20,"$3,497.94",Active,Loan
461,GB75PSXM77387564047770,QVBJ94148687433547,2019-01-16,$0.52,Dormant,Loan
461,GB95PTTJ18102451083013,RMFC79632292835459,2006-02-04,$133.25,Active,Loan
461,GB86TZKJ94111455341175,OIGU57787009125168,2019-01-04,$3.26,Active,Credit
461,GB40FEOP00825636002287,ZGAE89536727416289,2018-07-05,$1.84,Closed,Credit
461,GB82BDHC95234285574936,VXSW87332449620258,2006-10-18,$749.24,Active,Credit
461,GB73ULJM91437381901193,WCJW45343531025396,2007-02-01,$56.87,Active,Current
461,GB91SWHE71718005263049,QGFA49343957735681,2000-12-23,$42.50,Active,Loan
461,GB70XNTV19856320970197,CLCB51384480576485,2017-05-14,$3.80,Active,Savings
461,GB81WFUR31751092516012,HWCW17204547750870,2013-04-20,$799.32,Active,Current
461,GB22XPKE68143017220301,VSBN85153219699520,2002-12-17,$497.03,Freezed,Savings
461,GB18TTPD09183533502396,EZIH47328737157923,2009-11-26,$5.17,Active,Savings
461,GB24YNNT03640895663252,CRVD85510570636108,2006-07-29,$65.91,Active,Current
461,GB52YDLN36481464641158,CMIY71463443614297,2021-02-05,$82.47,Closed,Current
461,GB91SOGW80585940499328,BGAB28130332768394,2003-07-12,"$8,889.62",Active,Savings
461,GB71ZWAB31848886896593,BKYF19797360890367,2018-02-13,$71.72,Closed,Current
6104,GB75OGBP39696596648448,PPDB98238398090681,2016-02-28,$547.51,Dormant,Current
6104,GB48WTQL13922786753301,MWNY68432773727048,2004-10-13,$98.85,Dormant,Savings
6104,GB43FJBG04501485184513,ZHMI79118501749795,2004-02-11,$830.87,Dormant,Credit
6104,GB40VPLX25693117589841,EPIE18556007267646,2014-05-21,$474.64,Active,Savings
6104,GB50VRBF44430100309769,YZXY65327733473780,2016-10-05,$39.33,Active,Current
6104,GB13QEGN61546294178195,AQGD29326317018607,2002-11-25,"$33,287.80",Closed,Savings
5486,GB80FGYQ73350285222901,KQQH89305791630626,2000-05-29,"$50,235.91",Active,Credit
5486,GB15MZUX87896934741157,RMJH72413543836005,2008-05-23,$68.48,Active,Credit
5486,GB88SDJL41618460742690,PMGT74096716400985,2019-12-09,$41.75,Closed,Credit
5486,GB89AHMN00201239223109,UKHW08912149603565,2018-07-06,"$43,655.23",Active,Credit
5486,GB83WSYB49214503228643,TZLE82918412688851,2019-03-04,"$75,645.86",Dormant,Credit
5486,GB94VJQK26374722423708,JXKB17987555602738,2001-07-09,"$2,042.40",Active,Current
5486,GB42XKLV93259199592562,NGZQ90999768762794,2011-02-18,"$4,352.80",Active,Current
5486,GB74ZMJP64990838007859,VECI81762373134020,2012-09-14,$5.44,Dormant,Savings
5486,GB53PPUK60212097863534,NJCJ91938160111458,2002-05-23,$21.07,Active,Credit
5486,GB36NPGU69913851335846,XGDU59849561090873,2021-08-01,$76.83,Closed,Savings
5486,GB96MRHE28475267136618,TPAO07530544227845,2010-01-14,"$47,775.41",Closed,Credit
5486,GB55VSRB79057744583072,BHIR27599039141053,2011-04-12,$6.59,Active,Loan
5486,GB44GGOT42018060858897,GLTE87742660788265,2009-11-15,$12.25,Active,Current
5486,GB91REDW52151275798331,PKBR26501280811662,2003-12-15,"$8,819.11",Active,Loan
5486,GB58KJLD95244666861039,ZCWB59402105738128,2016-09-04,$793.80,Closed,Loan
5486,GB32XUEN14131983827000,OTKU40773964274417,2009-07-18,$521.56,Active,Credit
5486,GB82WSLR88986966386188,XUIL84790739306665,2003-01-08,$421.19,Active,Loan
5486,GB73KKJJ47966545797276,TWMS08512626593868,2000-01-02,$19.57,Active,Savings
5486,GB50SUZF70859360939107,WMXX54924354684857,2008-04-29,"$5,820.74",Active,Credit
5486,GB50QDMG24576755173275,ESKP23300550809392,2020-10-28,$81.17,Active,Credit
5486,GB87LTKV96922042527652,ORLH51862728431822,2008-04-18,$0.87,Active,Credit
8459,GB78NSFN67838476495180,JNHD00514308838100,2017-01-02,$549.79,Active,Loan
8459,GB44NXAZ91650331204301,LIGM34257565952362,2015-07-26,"$4,206.12",Active,Current
8459,GB76NSEZ33533231969809,IQZO74586986568554,2018-09-06,"$52,977.74",Active,Loan
8459,GB92RGSN33036330948109,LRDK59717432395814,2018-03-26,"$1,392.17",Closed,Current
8459,GB45VHBU35761653403432,XOYF77125561012938,2016-01-22,$409.11,Dormant,Savings
8459,GB11UBZM17021796358080,NJEK86142263341493,2021-03-26,$9.10,Freezed,Credit
8459,GB65KRGM57746426538812,MTRO64061721033568,2010-01-02,"$35,624.85",Active,Savings
8459,GB80DNBW58358427251895,GQMH57128130991540,2006-06-25,$9.25,Active,Savings
8459,GB47JBCP45824381262077,HIDC48561419111933,2009-05-21,$718.90,Closed,Loan
8459,GB23KIKZ87311646230853,VJGS13951866568562,2019-09-20,"$7,785.13",Dormant,Credit
8459,GB96ANMT13510082135383,DQST61758930761210,2010-08-14,$1.88,Closed,Current
8459,GB39LDMW05103064641299,QWBS32396919375353,2004-07-11,$545.81,Active,Loan
8459,GB50MACL40597057570694,DRHR36033561398590,2006-02-28,"$74,120.35",Dormant,Loan
8459,GB21BJBY93627127168592,TDZO96561519101104,2013-11-07,"$4,231.18",Active,Loan
8459,GB69CYYV62131309222300,JKBT02921504524478,2012-02-14,$667.76,Closed,Loan
8459,GB05CWIM89916123993310,WESN73038043822466,2007-02-04,$808.29,Dormant,Credit
8459,GB67DODO41352115715681,HHAN59439042341161,2000-04-26,$878.42,Dormant,Savings
8459,GB49RREK62307938128682,CGHL50722270521923,2000-11-25,$54.73,Active,Loan
8459,GB24GDAX44977761780805,CIFO55039781307401,2015-02-17,$0.57,Active,Current
8459,GB27LKZT30143797754905,VGHX84914845418125,2013-09-09,"$37,384.14",Active,Loan
8459,GB91XYSN77717411807287,BHGV90895915183799,2011-05-07,"$46,501.00",Active,Current
9707,GB25VELF67267739412549,WQFX73261004567038,2005-10-06,$62.16,Active,Savings
9707,GB44WCUX93547987464094,EWBL07002795409385,2007-02-05,"$1,000.79",Closed,Loan
9707,GB82FQHA39184117181146,LHHV82001039802079,2007-09-10,"$9,253.22",Active,Credit
9707,GB29XJSN10782073207061,DLHP24675491849869,2021-05-14,"$8,955.92",Dormant,Savings
9707,GB78NFRZ88654492507297,PAYI86427830092733,2011-03-12,"$4,323.75",Active,Loan
9707,GB47CXAE31127686003378,MBRY91659813588736,2016-01-27,$17.11,Active,Current
