Cust_ID,Acc_BBAN,Subscription,Start_Dt,End_Dt,Due_Dt,Category,Amount,Payment_Freq,Subscriptions_Count
4232498872579,QSPS43344206849936,Xing,15-07-2020,25-12-2020,25th,Professional Networking,24.89,Monthly,2
4232498872579,ZBKA15895565976812,Xing,05-03-2021,10-09-2021,1st,Professional Networking,50.62,Monthly,2
4250249789723,VYPZ92462847496075,Disney+,21-07-2012,20-01-2013,15th,OTT,26.32,Monthly,1
4342742975236,UHGF42215701879924,eBay,23-08-2015,02-02-2016,1st,E-commerce,43.47,Monthly,7
4342742975236,UHGF42215701879924,Amazon,12-08-2015,15-02-2016,11th,E-commerce,50.21,Monthly,7
4342742975236,FRUE79522085529590,Amazon,26-06-2021,20-12-2021,4th,E-commerce,34.79,Monthly,7
4342742975236,JVDA07715203482460,Amazon,10-05-2021,30-10-2021,2nd,E-commerce,6.44,Monthly,7
4342742975236,OIJC41522584555148,Amazon,21-05-2015,21-11-2015,23th,E-commerce,26.69,Monthly,7
4342742975236,RRHB90363586595755,Walmart,07-04-2021,30-09-2021,18th,E-commerce,47.38,Monthly,7
4342742975236,RRHB90363586595755,eBay,25-03-2021,23-09-2021,25th,E-commerce,40.64,Monthly,7
4342742975236,FRUE79522085529590,Apple Music,01-07-2021,21-12-2021,16th,Music,24.59,Monthly,6
4342742975236,WEQC70478568274759,Amazon Music,25-01-2015,14-08-2015,1st,Music,39.45,Monthly,6
4342742975236,WEQC70478568274759,YouTube Music,31-01-2015,24-07-2015,15th,Music,35.08,Monthly,6
4342742975236,WEQC70478568274759,Amazon Music,29-01-2015,23-07-2015,12th,Music,12.65,Monthly,6
4342742975236,RRHB90363586595755,YouTube Music,19-03-2021,13-09-2021,10th,Music,47.85,Monthly,6
4342742975236,NFSA25879398234256,YouTube Music,10-08-2020,28-01-2021,25th,Music,24.05,Monthly,6
4342742975236,FRUE79522085529590,HBO Max,05-07-2021,30-12-2021,17th,OTT,42.75,Monthly,1
4342742975236,UHGF42215701879924,Meet Up,05-08-2015,03-02-2016,7th,Professional Networking,41.82,Monthly,1
4368706404819,MCEO28180828789561,Walmart,22-05-2021,20-11-2021,23th,E-commerce,14.44,Monthly,4
4368706404819,LBYO77588418601567,Walmart,28-05-2021,21-11-2021,5th,E-commerce,7.14,Monthly,4
4368706404819,PQCQ55322136788789,Amazon,13-12-2020,04-07-2021,24th,E-commerce,27.37,Monthly,4
4368706404819,PQCQ55322136788789,eBay,27-12-2020,09-06-2021,1st,E-commerce,18.1,Monthly,4
4368706404819,MCEO28180828789561,Apple Music,27-05-2021,22-11-2021,11th,Music,30.39,Monthly,3
4368706404819,ONGK20317404963282,Apple Music,16-09-2017,25-03-2018,17th,Music,7.9,Monthly,3
4368706404819,PQCQ55322136788789,YouTube Music,30-12-2020,19-06-2021,4th,Music,31.86,Monthly,3
4368706404819,KOUS92735838622771,Prime Video,11-03-2016,09-09-2016,28th,OTT,25.28,Monthly,3
4368706404819,KOUS92735838622771,HBO Max,25-02-2016,08-09-2016,13th,OTT,46.77,Monthly,3
4368706404819,LBYO77588418601567,Disney+,20-05-2021,20-11-2021,6th,OTT,45.95,Monthly,3
4368706404819,MCEO28180828789561,Jobcase,03-06-2021,19-11-2021,14th,Professional Networking,40.22,Monthly,2
4368706404819,KQHD34835338887151,Jobcase,23-11-2018,10-06-2019,13th,Professional Networking,10.66,Monthly,2
4398207369560,GVCN19802796063419,Amazon,20-06-2011,09-01-2012,14th,E-commerce,20.78,Monthly,2
4398207369560,PKUD85175959298290,Amazon,30-07-2012,28-01-2013,20th,E-commerce,12.64,Monthly,2
4398207369560,GVCN19802796063419,Amazon Music,24-06-2011,17-12-2011,28th,Music,19.41,Monthly,4
4398207369560,QEVY96364151732122,Spotify,01-12-2015,09-05-2016,4th,Music,46.19,Monthly,4
4398207369560,KMXW55756297986313,Apple Music,05-08-2012,29-01-2013,4th,Music,27.05,Monthly,4
4398207369560,KMXW55756297986313,Spotify,09-08-2012,23-02-2013,27th,Music,37.3,Monthly,4
4398207369560,QEVY96364151732122,HBO Max,04-12-2015,11-05-2016,19th,OTT,15.39,Monthly,4
4398207369560,QEVY96364151732122,HBO Max,30-11-2015,14-05-2016,20th,OTT,46.42,Monthly,4
4398207369560,RPRZ72824186940041,Disney+,25-03-2018,17-09-2018,2nd,OTT,11.78,Monthly,4
4398207369560,KMXW55756297986313,Netflix,26-08-2012,28-01-2013,7th,OTT,36.73,Monthly,4
4398207369560,PKUD85175959298290,Jobcase,31-07-2012,07-02-2013,25th,Professional Networking,39.61,Monthly,4
4398207369560,PKUD85175959298290,LinkedIn,13-08-2012,13-02-2013,3rd,Professional Networking,43.2,Monthly,4
4398207369560,RXBM00850737319580,Meet Up,16-12-2014,11-07-2015,25th,Professional Networking,14.83,Monthly,4
4398207369560,XMOK94381236911845,Xing,25-03-2021,29-09-2021,14th,Professional Networking,23.02,Monthly,4
4402280890696,HFQM68871812849476,Etsy,19-02-2016,08-08-2016,19th,E-commerce,48.84,Monthly,2
4402280890696,HFQM68871812849476,Etsy,21-02-2016,24-07-2016,17th,E-commerce,40.38,Monthly,2
4402280890696,ZJZH48128765951106,YouTube Music,27-10-2013,20-04-2014,19th,Music,32.8,Monthly,2
4402280890696,HFQM68871812849476,Spotify,20-02-2016,19-08-2016,5th,Music,27.29,Monthly,2
4405689385534,JNEK95702019770105,Walmart,02-08-2021,25-01-2022,15th,E-commerce,17.04,Monthly,2
4405689385534,POVB43762988197261,Etsy,27-11-2019,17-06-2020,12th,E-commerce,37.64,Monthly,2
4405689385534,JNEK95702019770105,Amazon Music,07-08-2021,31-01-2022,4th,Music,23.87,Monthly,3
4405689385534,JNEK95702019770105,Amazon Music,01-08-2021,24-01-2022,26th,Music,40.92,Monthly,3
4405689385534,POVB43762988197261,Spotify,25-11-2019,12-06-2020,24th,Music,28.28,Monthly,3
4405689385534,ALRE60111827455155,HBO Max,27-04-2021,03-11-2021,7th,OTT,21.03,Monthly,2
4405689385534,ALRE60111827455155,Disney+,11-05-2021,15-11-2021,10th,OTT,8.53,Monthly,2
4405689385534,ALRE60111827455155,Jobcase,09-05-2021,05-11-2021,12th,Professional Networking,18.1,Monthly,1
4420255318723,HOYC71070104454542,Amazon,25-11-2017,25-05-2018,28th,E-commerce,22.21,Monthly,2
4420255318723,HOYC71070104454542,Amazon,08-11-2017,17-05-2018,24th,E-commerce,32.82,Monthly,2
4420255318723,XMOT63032568387488,Amazon Music,22-10-2020,21-04-2021,5th,Music,33.96,Monthly,2
4420255318723,XMOT63032568387488,Amazon Music,09-11-2020,24-04-2021,23th,Music,36.51,Monthly,2
4420255318723,IUEG73059119610729,Netflix,22-03-2018,21-08-2018,20th,OTT,35.25,Monthly,1
4420255318723,XMOT63032568387488,LinkedIn,25-10-2020,22-04-2021,8th,Professional Networking,7.84,Monthly,1
4422932234746,WDBK99322696300936,eBay,18-01-2016,17-07-2016,23th,E-commerce,46.0,Monthly,1
4422932234746,WDBK99322696300936,Spotify,06-01-2016,14-07-2016,2nd,Music,26.59,Monthly,1
4422932234746,WDBK99322696300936,Jobcase,01-01-2016,21-06-2016,12th,Professional Networking,31.46,Monthly,1
4446416208108,SQJN94761634983047,eBay,12-12-2019,14-05-2020,9th,E-commerce,44.84,Monthly,5
4446416208108,SQJN94761634983047,Walmart,25-11-2019,21-05-2020,8th,E-commerce,45.98,Monthly,5
4446416208108,SQJN94761634983047,Amazon,23-11-2019,24-05-2020,19th,E-commerce,15.88,Monthly,5
4446416208108,AAJM51974519882901,Etsy,01-11-2017,20-04-2018,3rd,E-commerce,41.56,Monthly,5
4446416208108,AAJM51974519882901,Etsy,04-11-2017,15-05-2018,9th,E-commerce,26.85,Monthly,5
4446416208108,BGEJ45332565711560,Spotify,12-12-2014,23-05-2015,27th,Music,22.98,Monthly,2
4446416208108,HOAB05768127715494,Spotify,21-04-2018,09-10-2018,28th,Music,5.62,Monthly,2
4446416208108,CMZY94419203296612,Netflix,04-02-2020,28-07-2020,28th,OTT,14.34,Monthly,2
4446416208108,AAJM51974519882901,Prime Video,13-11-2017,25-04-2018,20th,OTT,40.41,Monthly,2
4446416208108,BGEJ45332565711560,LinkedIn,02-12-2014,11-06-2015,23th,Professional Networking,40.68,Monthly,2
4446416208108,BGEJ45332565711560,Jobcase,01-12-2014,15-05-2015,7th,Professional Networking,34.25,Monthly,2
4457118663430,SREI60399590919295,eBay,21-01-2019,16-07-2019,8th,E-commerce,44.6,Monthly,1
4457118663430,SREI60399590919295,YouTube Music,16-01-2019,15-07-2019,2nd,Music,28.33,Monthly,1
4457118663430,SREI60399590919295,LinkedIn,27-01-2019,07-07-2019,6th,Professional Networking,11.8,Monthly,1
4541403234648,XOVG06302857956681,Walmart,08-12-2015,29-06-2016,8th,E-commerce,38.2,Monthly,1
4541403234648,ZMZL73127385334150,Spotify,09-10-2015,23-03-2016,9th,Music,20.95,Monthly,2
4541403234648,XPMG39331363318938,Amazon Music,30-07-2018,25-01-2019,15th,Music,40.79,Monthly,2
4541403234648,ZMZL73127385334150,Disney+,01-10-2015,21-04-2016,1st,OTT,25.74,Monthly,3
4541403234648,XPMG39331363318938,HBO Max,30-07-2018,31-01-2019,15th,OTT,11.3,Monthly,3
4541403234648,XOVG06302857956681,Netflix,16-12-2015,08-06-2016,8th,OTT,35.14,Monthly,3
4541403234648,ZMZL73127385334150,LinkedIn,18-10-2015,05-04-2016,23th,Professional Networking,43.83,Monthly,4
4541403234648,XPMG39331363318938,Jobcase,29-07-2018,08-02-2019,17th,Professional Networking,11.48,Monthly,4
4541403234648,PATK21386806421857,Jobcase,05-08-2019,08-01-2020,19th,Professional Networking,48.73,Monthly,4
4541403234648,FUII22832258253055,Xing,26-04-2018,27-09-2018,19th,Professional Networking,44.37,Monthly,4
4650254631589,ZDMZ69547579049130,eBay,13-08-2021,22-02-2022,17th,E-commerce,6.36,Monthly,1
4650254631589,ABHD84144175748052,Prime Video,25-05-2017,21-11-2017,12th,OTT,25.62,Monthly,2
4650254631589,ABHD84144175748052,HBO Max,13-05-2017,01-12-2017,26th,OTT,12.64,Monthly,2
4659033899264,KLSP38681819756599,Walmart,26-09-2015,02-04-2016,7th,E-commerce,35.66,Monthly,3
4659033899264,MYHZ16447277986093,Amazon,26-10-2018,01-05-2019,3rd,E-commerce,26.43,Monthly,3
4659033899264,MYHZ16447277986093,Walmart,18-10-2018,05-05-2019,22th,E-commerce,41.98,Monthly,3
4659033899264,WCSQ78203384174546,Apple Music,01-09-2021,25-02-2022,17th,Music,38.88,Monthly,3
4659033899264,WCSQ78203384174546,Spotify,19-08-2021,23-02-2022,6th,Music,43.81,Monthly,3
4659033899264,EFSH37404309239691,Spotify,23-06-2019,13-12-2019,28th,Music,30.77,Monthly,3
4659033899264,WCSQ78203384174546,Disney+,05-09-2021,14-02-2022,14th,OTT,5.09,Monthly,3
4659033899264,EFSH37404309239691,Disney+,01-07-2019,15-12-2019,20th,OTT,50.88,Monthly,3
4659033899264,MYHZ16447277986093,HBO Max,14-11-2018,17-04-2019,1st,OTT,18.54,Monthly,3
4678708527806,FFDC24902359538969,Amazon,03-06-2017,20-12-2017,22th,E-commerce,7.22,Monthly,1
4678708527806,FFDC24902359538969,Apple Music,24-06-2017,07-12-2017,28th,Music,38.0,Monthly,1
4678708527806,FFDC24902359538969,Netflix,04-06-2017,09-12-2017,8th,OTT,35.99,Monthly,1
4700791767750,PZZV26394133284687,Amazon,23-10-2020,22-04-2021,28th,E-commerce,49.14,Monthly,3
4700791767750,PZZV26394133284687,Amazon,25-10-2020,28-04-2021,2nd,E-commerce,21.99,Monthly,3
4700791767750,HETV79358927340619,eBay,17-02-2018,15-08-2018,8th,E-commerce,9.38,Monthly,3
4700791767750,PZZV26394133284687,Amazon Music,23-10-2020,01-04-2021,6th,Music,11.16,Monthly,2
4700791767750,AVWB07443743369899,Apple Music,10-03-2021,04-09-2021,6th,Music,14.06,Monthly,2
4700791767750,PCFD74742266067440,HBO Max,03-02-2018,15-07-2018,5th,OTT,44.28,Monthly,6
4700791767750,AVWB07443743369899,Disney+,02-03-2021,06-09-2021,5th,OTT,48.66,Monthly,6
4700791767750,AVWB07443743369899,Prime Video,06-03-2021,16-08-2021,19th,OTT,31.72,Monthly,6
4700791767750,JQIA89635783960689,Prime Video,30-06-2017,14-01-2018,15th,OTT,36.41,Monthly,6
4700791767750,JQIA89635783960689,Netflix,08-07-2017,20-01-2018,6th,OTT,11.07,Monthly,6
4700791767750,IZYY06262797827186,Prime Video,02-07-2017,01-01-2018,26th,OTT,21.02,Monthly,6
4700791767750,HETV79358927340619,Meet Up,04-02-2018,16-08-2018,22th,Professional Networking,29.9,Monthly,6
4700791767750,HETV79358927340619,Meet Up,25-02-2018,25-08-2018,15th,Professional Networking,18.63,Monthly,6
4700791767750,PCFD74742266067440,Meet Up,12-01-2018,20-07-2018,11th,Professional Networking,28.33,Monthly,6
4700791767750,PCFD74742266067440,LinkedIn,02-02-2018,28-07-2018,28th,Professional Networking,30.99,Monthly,6
4700791767750,JQIA89635783960689,Meet Up,29-06-2017,17-01-2018,19th,Professional Networking,39.79,Monthly,6
4700791767750,IZYY06262797827186,Xing,07-07-2017,30-12-2017,5th,Professional Networking,32.17,Monthly,6
4709044322845,GIYK73012044674798,Disney+,29-01-2013,27-07-2013,9th,OTT,18.09,Monthly,1
4709044322845,AVMP43296813575593,Jobcase,27-03-2016,10-10-2016,2nd,Professional Networking,15.99,Monthly,1
4709510316156,UYJA91301256383361,Etsy,07-12-2018,04-07-2019,11th,E-commerce,37.44,Monthly,1
4709510316156,UYJA91301256383361,Spotify,03-01-2019,19-06-2019,25th,Music,17.84,Monthly,2
4709510316156,XYPD03256587662676,YouTube Music,15-04-2016,29-09-2016,6th,Music,32.09,Monthly,2
4709510316156,UYJA91301256383361,Netflix,31-12-2018,26-06-2019,10th,OTT,37.48,Monthly,1
4724395737810,JZBW03111361224378,Etsy,03-09-2017,30-03-2018,4th,E-commerce,24.75,Monthly,5
4724395737810,LSPS84797691529914,Amazon,11-05-2017,06-11-2017,5th,E-commerce,22.61,Monthly,5
4724395737810,LSPS84797691529914,Etsy,13-04-2017,31-10-2017,17th,E-commerce,17.41,Monthly,5
4724395737810,LSPS84797691529914,Amazon,01-05-2017,10-10-2017,5th,E-commerce,37.01,Monthly,5
4724395737810,LXID20091970225719,Amazon,06-05-2017,20-11-2017,24th,E-commerce,45.41,Monthly,5
4724395737810,JZBW03111361224378,Spotify,24-09-2017,25-03-2018,2nd,Music,33.78,Monthly,2
4724395737810,DEEJ38132494654047,Apple Music,17-02-2020,03-08-2020,22th,Music,26.75,Monthly,2
4724395737810,JCTW63234923791120,Meet Up,09-05-2019,20-11-2019,14th,Professional Networking,5.45,Monthly,4
4724395737810,FLNA20211811199835,LinkedIn,28-09-2016,02-04-2017,22th,Professional Networking,39.2,Monthly,4
4724395737810,FLNA20211811199835,Xing,06-10-2016,30-03-2017,19th,Professional Networking,13.27,Monthly,4
4724395737810,LXID20091970225719,Xing,05-05-2017,16-11-2017,25th,Professional Networking,48.78,Monthly,4
4731344454407,AVPX04963190371774,Walmart,29-11-2010,26-05-2011,8th,E-commerce,16.86,Monthly,3
4731344454407,ALPB36961371146413,eBay,06-06-2017,09-12-2017,22th,E-commerce,19.53,Monthly,3
4731344454407,RUVM46880662994792,Amazon,23-10-2019,16-04-2020,9th,E-commerce,50.24,Monthly,3
4731344454407,AVPX04963190371774,Apple Music,05-12-2010,24-05-2011,18th,Music,42.91,Monthly,3
4731344454407,ULOU59451153128325,Apple Music,02-09-2019,23-02-2020,14th,Music,47.54,Monthly,3
4731344454407,TLMQ93331659219437,Apple Music,19-12-2010,23-06-2011,6th,Music,26.06,Monthly,3
4731344454407,KHVC75041810080951,Disney+,27-12-2017,12-07-2018,20th,OTT,16.93,Monthly,3
4731344454407,ALPB36961371146413,Netflix,08-06-2017,20-12-2017,10th,OTT,29.47,Monthly,3
4731344454407,RRAY51042638233559,Netflix,04-12-2020,28-05-2021,10th,OTT,45.4,Monthly,3
4731344454407,AVPX04963190371774,Jobcase,04-12-2010,26-05-2011,9th,Professional Networking,7.45,Monthly,4
4731344454407,ULOU59451153128325,Meet Up,20-08-2019,05-03-2020,23th,Professional Networking,24.82,Monthly,4
4731344454407,KHVC75041810080951,Xing,13-01-2018,17-07-2018,17th,Professional Networking,26.2,Monthly,4
4731344454407,KHVC75041810080951,Jobcase,17-01-2018,27-06-2018,17th,Professional Networking,35.1,Monthly,4
4748202999932,RIHU06015318414326,Amazon Music,21-05-2020,14-12-2020,2nd,Music,7.37,Monthly,1
4748202999932,ETYK30314467042184,Disney+,13-01-2019,20-07-2019,10th,OTT,46.52,Monthly,2
4748202999932,RIHU06015318414326,Prime Video,15-06-2020,06-12-2020,23th,OTT,31.68,Monthly,2
4751871836705,DWAV63275750144725,Netflix,02-09-2019,17-02-2020,27th,OTT,50.34,Monthly,1
4758636822638,LOBL78218626563232,Walmart,19-12-2020,15-06-2021,5th,E-commerce,7.22,Monthly,2
4758636822638,VHOT01184838572805,Amazon,02-05-2021,05-11-2021,15th,E-commerce,10.55,Monthly,2
4758636822638,NLYR38361390205844,YouTube Music,30-07-2021,07-02-2022,15th,Music,7.77,Monthly,2
4758636822638,LOBL78218626563232,Spotify,13-12-2020,06-06-2021,22th,Music,22.5,Monthly,2
4758636822638,EFSF81303317476905,Disney+,13-02-2021,07-08-2021,27th,OTT,31.51,Monthly,3
4758636822638,NTSX28621805231882,Netflix,27-06-2021,01-12-2021,10th,OTT,39.76,Monthly,3
4758636822638,NTSX28621805231882,Prime Video,15-06-2021,25-11-2021,10th,OTT,15.14,Monthly,3
4758636822638,NLYR38361390205844,LinkedIn,03-08-2021,06-02-2022,7th,Professional Networking,30.4,Monthly,3
4758636822638,NTSX28621805231882,Xing,14-06-2021,17-12-2021,8th,Professional Networking,22.35,Monthly,3
4758636822638,LOBL78218626563232,Meet Up,19-12-2020,05-07-2021,22th,Professional Networking,21.51,Monthly,3
4759676911627,MZFH88824921235483,Amazon,24-09-2021,03-03-2022,18th,E-commerce,42.5,Monthly,3
4759676911627,DCPO57748291054998,Amazon,04-01-2020,05-06-2020,23th,E-commerce,14.61,Monthly,3
4759676911627,DCPO57748291054998,eBay,19-12-2019,29-06-2020,16th,E-commerce,20.83,Monthly,3
4759676911627,IFEV02004755084139,Spotify,06-04-2020,11-09-2020,13th,Music,46.29,Monthly,3
4759676911627,MZFH88824921235483,YouTube Music,18-09-2021,28-02-2022,14th,Music,18.73,Monthly,3
4759676911627,MZFH88824921235483,Amazon Music,27-09-2021,01-03-2022,19th,Music,10.2,Monthly,3
4759676911627,IFEV02004755084139,Netflix,05-04-2020,27-09-2020,16th,OTT,23.79,Monthly,1
4759676911627,IFEV02004755084139,Xing,11-03-2020,27-09-2020,1st,Professional Networking,20.43,Monthly,2
4759676911627,JUJA72177160536075,Meet Up,19-06-2020,17-12-2020,9th,Professional Networking,38.4,Monthly,2
4760684101900,AAHW21352877442350,Walmart,01-10-2016,09-04-2017,11th,E-commerce,24.84,Monthly,4
4760684101900,EUOJ93634662760726,eBay,04-12-2014,17-06-2015,28th,E-commerce,19.22,Monthly,4
4760684101900,BVCX91334047626018,Etsy,24-06-2011,19-12-2011,18th,E-commerce,9.32,Monthly,4
4760684101900,CRZD69698829789664,Amazon,29-04-2015,17-10-2015,22th,E-commerce,27.2,Monthly,4
4760684101900,AAHW21352877442350,Apple Music,02-10-2016,21-03-2017,6th,Music,46.62,Monthly,4
4760684101900,QFRO20768887134176,YouTube Music,15-06-2011,09-12-2011,5th,Music,5.56,Monthly,4
4760684101900,BVCX91334047626018,Spotify,10-07-2011,06-01-2012,26th,Music,27.75,Monthly,4
4760684101900,CRZD69698829789664,Apple Music,27-04-2015,24-10-2015,23th,Music,26.38,Monthly,4
4760684101900,EUOJ93634662760726,Disney+,27-12-2014,29-06-2015,18th,OTT,39.74,Monthly,4
4760684101900,QFRO20768887134176,Prime Video,19-06-2011,25-12-2011,1st,OTT,42.57,Monthly,4
4760684101900,QFRO20768887134176,Disney+,29-06-2011,07-01-2012,12th,OTT,24.72,Monthly,4
4760684101900,CRZD69698829789664,Netflix,01-05-2015,18-10-2015,7th,OTT,22.36,Monthly,4
4760684101900,LLRY76965719460708,Jobcase,29-09-2017,14-04-2018,20th,Professional Networking,44.75,Monthly,4
4760684101900,AAHW21352877442350,LinkedIn,26-09-2016,14-04-2017,24th,Professional Networking,26.59,Monthly,4
4760684101900,ISRA79934510659145,Meet Up,01-11-2018,23-04-2019,14th,Professional Networking,41.19,Monthly,4
4760684101900,ISRA79934510659145,Xing,24-10-2018,26-04-2019,16th,Professional Networking,31.48,Monthly,4
4763839332464,LUUJ29774283887313,Etsy,06-01-2018,28-07-2018,4th,E-commerce,48.95,Monthly,1
4763839332464,IKAN00956662544501,YouTube Music,23-12-2018,17-06-2019,27th,Music,26.85,Monthly,2
4763839332464,LUUJ29774283887313,Apple Music,23-01-2018,26-07-2018,7th,Music,5.36,Monthly,2
4763839332464,LUUJ29774283887313,Prime Video,11-01-2018,05-07-2018,11th,OTT,31.0,Monthly,1
4763839332464,IKAN00956662544501,Meet Up,10-12-2018,18-06-2019,2nd,Professional Networking,46.16,Monthly,1
4766526767747,LUZX29160736169662,YouTube Music,02-11-2015,23-05-2016,19th,Music,36.6,Monthly,4
4766526767747,LUZX29160736169662,Apple Music,24-11-2015,17-05-2016,8th,Music,26.57,Monthly,4
4766526767747,FDLI93806969391972,Apple Music,25-07-2016,18-01-2017,19th,Music,46.13,Monthly,4
4766526767747,PFPP98643067415886,Spotify,13-03-2013,20-08-2013,15th,Music,8.6,Monthly,4
4766526767747,LUZX29160736169662,Disney+,16-11-2015,09-05-2016,24th,OTT,14.31,Monthly,2
4766526767747,FDLI93806969391972,HBO Max,08-08-2016,16-01-2017,21th,OTT,9.43,Monthly,2
4770532754141,XKVQ84464194319210,Prime Video,03-08-2020,21-01-2021,27th,OTT,7.43,Monthly,2
4770532754141,XKVQ84464194319210,Netflix,30-07-2020,21-01-2021,28th,OTT,30.41,Monthly,2
4770532754141,XKVQ84464194319210,Xing,27-07-2020,19-01-2021,13th,Professional Networking,39.2,Monthly,1
4782524661887,KSWP88548114050528,eBay,11-04-2021,01-10-2021,17th,E-commerce,22.18,Monthly,1
4795754741915,IVKJ72167124220597,eBay,17-03-2020,27-08-2020,15th,E-commerce,24.16,Monthly,1
4809158197992,VWNU48840512133436,Amazon,27-08-2019,21-02-2020,2nd,E-commerce,14.36,Monthly,3
4809158197992,BUSH55624490344865,Walmart,28-06-2012,15-01-2013,12th,E-commerce,44.01,Monthly,3
4809158197992,GPFA21447808109819,Walmart,01-01-2014,02-07-2014,5th,E-commerce,39.62,Monthly,3
4809158197992,BUSH55624490344865,Apple Music,23-06-2012,12-01-2013,9th,Music,44.24,Monthly,2
4809158197992,GPFA21447808109819,YouTube Music,13-01-2014,16-07-2014,21th,Music,14.92,Monthly,2
4809158197992,DYSY87331475330250,HBO Max,12-05-2021,25-11-2021,9th,OTT,38.98,Monthly,2
4809158197992,YLBG18013357038793,Prime Video,04-10-2017,21-04-2018,5th,OTT,27.37,Monthly,2
4809158197992,BUSH55624490344865,Meet Up,07-07-2012,29-12-2012,13th,Professional Networking,35.28,Monthly,5
4809158197992,NUDH50384065808481,Xing,24-06-2017,29-12-2017,21th,Professional Networking,42.94,Monthly,5
4809158197992,DYSY87331475330250,LinkedIn,12-05-2021,16-11-2021,8th,Professional Networking,29.15,Monthly,5
4809158197992,YLBG18013357038793,LinkedIn,06-10-2017,30-03-2018,28th,Professional Networking,22.48,Monthly,5
4809158197992,GPFA21447808109819,Jobcase,04-01-2014,25-06-2014,17th,Professional Networking,48.34,Monthly,5
4883774472299,UNNH20977960593855,Walmart,18-05-2021,21-11-2021,28th,E-commerce,49.51,Monthly,1
4883774472299,HOBP31736010216353,Spotify,16-09-2020,07-03-2021,27th,Music,44.07,Monthly,1
4883774472299,HOBP31736010216353,LinkedIn,16-09-2020,09-03-2021,7th,Professional Networking,47.03,Monthly,1
4895690359134,UFNE22500043148874,Amazon,29-09-2020,28-03-2021,8th,E-commerce,22.9,Monthly,1
4895690359134,XAJP67574077052791,Prime Video,14-04-2021,30-09-2021,27th,OTT,11.8,Monthly,3
4895690359134,XAJP67574077052791,HBO Max,04-04-2021,03-10-2021,22th,OTT,33.58,Monthly,3
4895690359134,UFNE22500043148874,Netflix,02-10-2020,13-03-2021,23th,OTT,50.61,Monthly,3
4924291384006,FLQF89482374554213,eBay,18-12-2016,30-05-2017,18th,E-commerce,14.14,Monthly,2
4924291384006,YRCV12611411741122,Etsy,14-06-2015,12-12-2015,20th,E-commerce,49.48,Monthly,2
4924291384006,YRTZ05300228048877,Spotify,24-07-2012,02-02-2013,14th,Music,26.64,Monthly,3
4924291384006,YRTZ05300228048877,Spotify,10-08-2012,31-01-2013,3rd,Music,17.35,Monthly,3
4924291384006,YRCV12611411741122,YouTube Music,21-06-2015,03-12-2015,12th,Music,16.87,Monthly,3
4924291384006,YRTZ05300228048877,Netflix,21-08-2012,16-02-2013,23th,OTT,49.55,Monthly,3
4924291384006,MPSA00495952588875,Netflix,18-05-2018,22-10-2018,4th,OTT,39.87,Monthly,3
4924291384006,MYFY54433946156250,Netflix,14-03-2018,22-08-2018,20th,OTT,44.85,Monthly,3
4924291384006,MPSA00495952588875,Xing,10-05-2018,11-11-2018,26th,Professional Networking,23.78,Monthly,3
4924291384006,YRCV12611411741122,Xing,03-06-2015,15-12-2015,28th,Professional Networking,39.02,Monthly,3
4924291384006,MYFY54433946156250,Xing,01-03-2018,21-08-2018,3rd,Professional Networking,32.44,Monthly,3
4926763008205,MHDW54118957954673,Amazon,25-09-2014,02-04-2015,6th,E-commerce,17.66,Monthly,2
4926763008205,GSMU38445985799913,Walmart,14-09-2020,10-03-2021,4th,E-commerce,22.26,Monthly,2
4926763008205,ZPBV09642964780556,HBO Max,28-01-2013,01-08-2013,13th,OTT,10.0,Monthly,1
4926763008205,MHDW54118957954673,Xing,10-10-2014,28-03-2015,27th,Professional Networking,44.5,Monthly,3
4926763008205,GSMU38445985799913,Xing,18-09-2020,25-03-2021,7th,Professional Networking,37.01,Monthly,3
4926763008205,GSMU38445985799913,Xing,01-09-2020,26-02-2021,13th,Professional Networking,37.05,Monthly,3
5018102759639,UZHA44179432091589,eBay,07-05-2021,01-11-2021,10th,E-commerce,46.3,Monthly,1
5018102759639,ZLEB64797317400626,Spotify,15-02-2020,06-09-2020,8th,Music,14.13,Monthly,2
5018102759639,UZHA44179432091589,YouTube Music,11-05-2021,28-11-2021,25th,Music,28.69,Monthly,2
5018102759639,ZLEB64797317400626,Disney+,02-03-2020,21-08-2020,19th,OTT,18.24,Monthly,2
5018102759639,UZHA44179432091589,Prime Video,30-05-2021,13-11-2021,15th,OTT,27.3,Monthly,2
5018102759639,ZLEB64797317400626,Xing,24-02-2020,23-08-2020,14th,Professional Networking,41.12,Monthly,1
5039940632908,XLKG98197241443408,Spotify,26-10-2018,08-05-2019,15th,Music,17.32,Monthly,5
5039940632908,XLKG98197241443408,Apple Music,16-11-2018,30-04-2019,16th,Music,27.32,Monthly,5
5039940632908,RGVA36868695526780,YouTube Music,04-08-2015,17-01-2016,24th,Music,25.86,Monthly,5
5039940632908,TKDF42368843624543,Spotify,23-04-2017,10-10-2017,23th,Music,45.26,Monthly,5
5039940632908,TKDF42368843624543,Amazon Music,18-04-2017,30-09-2017,6th,Music,37.96,Monthly,5
5039940632908,WMNA00626549935870,HBO Max,04-08-2015,24-01-2016,17th,OTT,22.3,Monthly,2
5039940632908,RGVA36868695526780,Prime Video,02-08-2015,09-02-2016,14th,OTT,11.04,Monthly,2
